date,ticker,open,high,low,close,adj_close,volume,ret_1d,ret_5d,ret_20d,vol_20d,vol_60d,sma20_gap,sma60_gap,rsi_14,macd,macd_signal,macd_hist,volume_z_20d,fwd_ret_60d,y
2010-10-18,TSLA,1.368000030517578,1.3760000467300415,1.3480000495910645,1.348667025566101,1.348667025566101,2442000,-0.015092021292617885,-0.0004935937067376273,-0.039410980465809486,0.026467563605099366,0.029571809519301023,-0.01602637152256161,-5.737831655668788e-05,47.167270598595614,-0.0002760543114068703,0.003422445783462069,-0.0036985000948689395,-0.813000375585048,0.2871871844533546,1
2010-10-19,TSLA,1.3466670513153076,1.3606669902801514,1.3333330154418943,1.3366669416427612,1.3366669416427612,3678000,-0.008897736576826909,-0.009386938416786061,-0.03466544369562241,0.026372584591639943,0.029522835046642774,-0.02307088829791615,-0.008219267292458575,45.55245642893221,-0.0027342109461552244,0.0021911144375386105,-0.004925325383693835,-0.6160697981169238,0.26829313359588736,1
2010-10-20,TSLA,1.343999981880188,1.3793330192565918,1.3359999656677246,1.376667022705078,1.376667022705078,4687500,0.029925241521389534,0.005355887689502126,0.03925518389303484,0.02531203888122627,0.029671867528280844,0.004255602161340174,0.02137580169193341,51.51156434384097,-0.0014380683849766207,0.0014652778730355643,-0.0029033462580121848,-0.4457561303163984,0.2207192759240296,1
2010-10-21,TSLA,1.3739999532699585,1.3966670036315918,1.363332986831665,1.3833329677581787,1.3833329677581787,6256500,0.004842089585325171,0.0,0.0608381491661063,0.024964165751282165,0.0296599708251075,0.006206734902830779,0.026296014190895726,52.445633224891175,0.0001255724678748127,0.001197336792003414,-0.0010717643241286014,-0.2417420601515969,0.21160742127098012,1
2010-10-22,TSLA,1.3786669969558716,1.3953330516815186,1.3700000047683716,1.3813329935073853,1.3813329935073853,2416500,-0.0014457649007199036,0.008763364690490771,0.030845491865078234,0.024309461466806095,0.02956372722864524,0.003243884759889651,0.024499764258163755,52.12121694795116,0.0011896740793859717,0.0011958042494799256,-6.13017009395392e-06,-0.6430069925897465,0.14820387717951408,1
2010-10-25,TSLA,1.3960000276565552,1.3986669778823853,1.381999969482422,1.3899999856948853,1.3899999856948853,1777500,0.006274368474681324,0.030647268262108396,0.015586683321123562,0.023899927729562453,0.029443986383269123,0.008757129442605543,0.03015531905802204,53.464616755187436,0.0027011983759615,0.0014968830747762406,0.0012043153011852593,-0.6822295544396515,0.08148054348558388,1
2010-10-26,TSLA,1.386667013168335,1.4579999446868896,1.3673330545425415,1.4240000247955322,1.4240000247955322,9913500,0.02446046003637159,0.06533645774574093,-0.001869357230891322,0.022568033339511802,0.028930204882768477,0.033531811450741814,0.05497115424496397,58.39624573176556,0.006566912002379244,0.0025108888602968413,0.004056023142082402,0.29678067664179536,0.07571181301544759,1
2010-10-27,TSLA,1.4166669845581057,1.425333023071289,1.376667022705078,1.399999976158142,1.399999976158142,5347500,-0.01685396644626902,0.016948872216911326,-0.04458577636505512,0.021937081681750806,0.028304693407409435,0.01852754616774347,0.03800242909544241,54.04252914036375,0.0076062346160781225,0.0035299580114530977,0.004076276604625025,-0.1236532798718911,0.15374262102847447,1
2010-10-28,TSLA,1.4259999990463257,1.4333330392837524,1.397333025932312,1.4126670360565186,1.4126670360565186,3363000,0.009047900081496474,0.021205356181077883,0.03821658506293346,0.014740678478732519,0.028032116125014522,0.025802721569539253,0.0474545657069468,55.9108659991098,0.009344315691455662,0.004692829547453611,0.004651486144002051,-0.5620818795694118,0.15246339409069176,1
2010-10-29,TSLA,1.4093329906463623,1.4566669464111328,1.4033329486846924,1.4559999704360962,1.4559999704360962,4209000,0.030674556193044822,0.054054291962665424,0.06019442808691933,0.01601857322058144,0.02783935933655864,0.05410495739800307,0.07834987799644862,61.65396708262056,0.014056330493709579,0.006565529736704805,0.007490800757004774,-0.11750239421877369,0.12508234399326318,1
2010-11-01,TSLA,1.4626669883728027,1.5166670083999634,1.420667052268982,1.4273329973220823,1.4273329973220823,6837000,-0.019688855560503704,0.026858282022595548,0.020009531066095487,0.016327922198025136,0.027392742553684464,0.032304532111806936,0.05553752011506171,56.41817547799476,0.015301069814087409,0.008312637752181327,0.006988432061906082,1.3416905167414859,0.1518126049581884,1
2010-11-02,TSLA,1.4453330039978027,1.4586670398712158,1.4033329486846924,1.4166669845581057,1.4166669845581057,4837500,-0.007472687021170099,-0.005149606818637187,0.0061555342574310945,0.016390150953166083,0.02741874876305084,0.02426942117505449,0.04623135695673426,54.56159687051223,0.015251071741313016,0.009700324550007666,0.00555074719130535,0.2792759621766441,0.12211349860095308,1
2010-11-03,TSLA,1.418666958808899,1.5,1.4106669425964355,1.4513330459594729,1.4513330459594729,5589000,0.024470155498245383,0.036666479053948375,0.06402718880803038,0.015428462798323469,0.027270317378729928,0.046030976370908805,0.06942833702164787,59.254688496647034,0.0178034818902022,0.011320956018046573,0.006482525872155627,0.6499655070469351,0.10167939672907517,1
2010-11-04,TSLA,1.5066670179367063,1.688667058944702,1.476667046546936,1.659999966621399,1.659999966621399,28110000,0.14377604178645087,0.1750822552321416,0.21879587413319435,0.03494502779544184,0.03169579804407158,0.18371327708165452,0.216216215035947,75.59473502538856,0.03624613898968265,0.01630599261237379,0.019940146377308864,4.0176214774958865,-0.04057101326034814,0
2010-11-05,TSLA,1.6579999923706057,1.664667010307312,1.581333041191101,1.6293330192565918,1.6293330192565918,15165000,-0.01847406504906357,0.11904742605769392,0.19627975987292734,0.03547680537895663,0.03171742583526476,0.15087571384221588,0.1871375164054701,71.08300553389073,0.04783608662553385,0.022612011415005802,0.025224075210528045,1.5016188724414317,-0.02067026889644539,0
2010-11-08,TSLA,1.6333329677581787,1.6666669845581057,1.6019999980926514,1.6653330326080322,1.6653330326080322,7642500,0.022094938803772557,0.1667445758855699,0.23418976155722238,0.035292532603375934,0.031458089258499,0.1633212353912575,0.20686026101118743,73.11176516129667,0.059243185278517574,0.029938246187708156,0.029304939090809418,0.19862421996997787,-0.055558445003552975,0
2010-11-09,TSLA,1.6666669845581057,1.7126669883728027,1.6033329963684082,1.6419999599456787,1.6419999599456787,14346000,-0.014011054969474968,0.1590585351700422,0.21689746096528095,0.03566217756645832,0.031453470260089406,0.1354154917640611,0.1843718633308859,69.69861387865025,0.0656439070845305,0.037079378367072625,0.02856452871745787,1.200469169512325,-0.04866833780607038,0
2010-11-10,TSLA,1.631999969482422,1.9980000257492063,1.6033329963684082,1.957332968711853,1.957332968711853,45907500,0.1920420319478,0.3486449400164142,0.42940608862452345,0.054075053066436424,0.039625810174301015,0.32649585202912945,0.40036226922854756,81.95743540261793,0.09506540883315817,0.04867658446028974,0.04638882437286843,3.4763349077525216,-0.24109995333678508,0
2010-11-11,TSLA,1.9066669940948489,1.940000057220459,1.8220000267028809,1.869333028793335,1.869333028793335,29179500,-0.04495910574501383,0.12610425685609616,0.3513254381718127,0.055937688019880485,0.040053935856876825,0.24633286069136917,0.32761990416290804,73.07280019128495,0.1100131382571512,0.060943895219662036,0.04906924303748916,1.6502344708534664,-0.13536685753068348,0
2010-11-12,TSLA,1.8833329677581787,2.0333330631256104,1.8713330030441284,1.9893330335617063,1.9893330335617063,40936500,0.06419402156812692,0.2209493148732542,0.45277517720778215,0.056539233561751466,0.040706988361675675,0.29948163657983,0.4006319352467702,76.77081601996211,0.13004326125454102,0.07476376842663783,0.05527949282790319,2.178311890749702,-0.2512666184331168,0
2010-11-15,TSLA,2.01466703414917,2.196000099182129,2.01466703414917,2.053333044052124,2.053333044052124,39343500,0.032171591890691076,0.23298643805584973,0.5224907298302488,0.05596936606614822,0.040809281961178966,0.31111242906191433,0.4325801943052894,78.46914678988036,0.14935981701806167,0.0896829781449226,0.05967683887313907,1.7703621649325592,-0.2825005869956473,0
2010-11-16,TSLA,2.066667079925537,2.0933330059051514,1.8946670293807983,1.9780000448226929,1.9780000448226929,20214000,-0.0366881541441354,0.2046285585099099,0.47980022786509147,0.057125745026059174,0.040786566613315915,0.23766827583057343,0.36989049524417633,71.81358347371639,0.15678229447809544,0.10310284141155718,0.05367945306653826,0.3815516103168193,-0.2438313556936661,0
2010-11-17,TSLA,2.0133330821990967,2.049999952316284,1.9073330163955688,1.965999960899353,1.965999960899353,11250000,-0.006066776365728277,0.004427960048720703,0.42808676933095047,0.05740328567101046,0.04022012326658341,0.2078888280183927,0.35088296797529317,70.78366548004453,0.15985366135485712,0.11445300540021718,0.04540065595463995,-0.2771417712387415,-0.2450845683327141,0
2010-11-18,TSLA,2.0446670055389404,2.049333095550537,1.9279999732971191,1.9926669597625732,1.9926669597625732,14341500,0.01356408921342056,0.06597750591763263,0.440482520265441,0.05731978172893717,0.04005313377597106,0.20177738250160954,0.3588424908414387,71.75314942705758,0.1625655907390744,0.12407552246798863,0.03849006827108577,-0.08624568595390927,-0.2690104866065177,0
2010-11-19,TSLA,2.010667085647583,2.0913329124450684,1.9800000190734863,2.065999984741211,2.065999984741211,17257500,0.03680144573048749,0.03853902282125188,0.4956567275609385,0.0572096191564822,0.0401789133704075,0.22079973505810424,0.3969527962606263,74.28061693751735,0.16868765033196698,0.1329979480407843,0.03568970229118268,0.07248943554875024,-0.22564729411255546,0
2010-11-22,TSLA,2.1046669483184814,2.2300000190734863,2.0999999046325684,2.2266669273376465,2.2266669273376465,22945500,0.07776715575172699,0.08441586414226254,0.6019186692469618,0.058411509211048485,0.04113831593957235,0.283998278766731,0.49025111918811376,78.76394912831155,0.1843785055439835,0.14327405954142414,0.04110444600255936,0.4269963990688273,-0.34730950100706204,0
2010-11-23,TSLA,2.2193329334259033,2.378667116165161,2.1459999084472656,2.3046669960021973,2.3046669960021973,23667000,0.03502996685625215,0.16515012324420186,0.618445895977507,0.058450909383035196,0.041268463776565595,0.29606740796808934,0.5257755786938187,80.53768147887055,0.2007929587740005,0.15477783938793943,0.046015119386061065,0.4311852256227317,-0.39969675660923853,0
2010-11-24,TSLA,2.351332902908325,2.3980000019073486,2.2886669635772705,2.3646669387817383,2.3646669387817383,21375000,0.02603410509354287,0.2027807659263705,0.6890478421798407,0.05758120360348031,0.04113241230990096,0.29469110382529634,0.5472981557399453,81.79716881741207,0.21615136675401714,0.16705254486115498,0.04909882189286216,0.19984849835944618,-0.4835715871099557,0
2010-11-26,TSLA,2.373332977294922,2.4000000953674316,2.316667079925537,2.3546669483184814,2.3546669483184814,5259000,-0.004228921333170432,0.18166607660270562,0.6668237371005483,0.05788710461730059,0.040855303923777064,0.2568055022568921,0.5242755489574389,80.85797436152131,0.22492332400335435,0.17862670068959485,0.0462966233137595,-1.080730670355702,-0.4811645576367927,0
2010-11-29,TSLA,2.3606669902801514,2.396667003631592,2.2219998836517334,2.2886669635772705,2.2886669635772705,17184000,-0.02802943524065815,0.10777685405643944,0.5718866827255338,0.05918353296595428,0.04105987786711764,0.19502236277500115,0.4675436937997255,74.75701499108297,0.2239677552705921,0.1876949116057943,0.0362728436647978,-0.1959958715017393,-0.42117199989953946,0
2010-11-30,TSLA,2.249332904815674,2.355333089828491,2.227333068847656,2.355333089828491,2.355333089828491,33339000,0.029128801748865785,0.05778419794678791,0.6501636928786021,0.05826839139027459,0.041122376929273195,0.20074079356103797,0.49508044816138885,76.67172892337403,0.2259848467590313,0.1953528986364417,0.030631948122589597,1.0239010579159706,-0.40306200628328437,0
2010-12-01,TSLA,2.3913331031799316,2.427999973297119,2.2300000190734863,2.2899999618530273,2.2899999618530273,19488000,-0.027738381572273152,-0.00636405787673977,0.6164701985818752,0.059067537183902515,0.041173577214006336,0.14201173946481388,0.4395876054971126,70.98887616910082,0.21977810370766826,0.20023793965068704,0.019540164056981224,-0.1849956148861676,-0.3631418416744153,0
2010-12-02,TSLA,2.2673330307006836,2.2866671085357666,2.0799999237060547,2.1566669940948486,2.1566669940948486,30105000,-0.058224004357750325,-0.08796162422520692,0.4859904141913072,0.061990711498318696,0.04207164529125158,0.056930655926757674,0.3450120257268932,61.044718140554004,0.20177442891796904,0.20054523750414344,0.0012291914138256033,0.6556342277668694,-0.3010635001253386,0
2010-12-03,TSLA,2.134000062942505,2.1500000953674316,2.058000087738037,2.0993330478668213,2.0993330478668213,17401500,-0.026584515080451898,-0.10843737397087072,0.2646584879996099,0.05572250607533131,0.04225326761456434,0.01787490852814917,0.2995479465521357,57.32603967642842,0.18079591388314298,0.19659537277994335,-0.015799458896800372,-0.44476884600397804,-0.2707832768293706,0
2010-12-06,TSLA,2.0899999141693115,2.0966670513153076,1.970667004585266,2.02066707611084,2.02066707611084,19116000,-0.03747188748155783,-0.11709868308997518,0.24018052309085358,0.05644791219799852,0.04243356872617826,-0.029474202240393432,0.2421879239530173,52.59211910735986,0.15602405491084315,0.18848110920612332,-0.032457054295280174,-0.3103206705102366,-0.21853547963091277,0
2010-12-07,TSLA,2.0326669216156006,2.1600000858306885,2.00333309173584,2.1040000915527344,2.1040000915527344,19669500,0.04124034900508433,-0.10670804879409146,0.2634110117047985,0.05678514099358204,0.04258112569841959,1.5870271134516286e-05,0.28390983103114265,56.67376089491318,0.14148549934203203,0.17908198723330507,-0.03759648789127304,-0.33109797631358273,-0.23501688261010492,0
2010-12-08,TSLA,2.165333032608032,2.1659998893737793,2.101332902908325,2.1579999923706055,2.1579999923706055,9900000,0.025665350982955415,-0.05764190903112931,0.31425094093302985,0.056476748313201174,0.04261793617393521,0.013256517572310594,0.30689311994300866,59.12935394532956,0.1327902071600069,0.16982363121864544,-0.03703342405863855,-1.2198696468209658,-0.2607589019837745,0
2010-12-09,TSLA,2.167332887649536,2.181333065032959,2.109999895095825,2.136667013168335,2.136667013168335,6090000,-0.009885532566121902,-0.009273560072684095,0.09162163378594901,0.038329024444550254,0.042459715129042064,-0.0009661754484016491,0.28526477824369395,57.737146503292855,0.12276260147236995,0.16041142526939034,-0.03764882379702039,-1.5096676029945462,-0.2621148153144794,0
2010-12-10,TSLA,2.136667013168335,2.194667100906372,2.0753331184387207,2.101332902908325,2.101332902908325,6441000,-0.016537022400891055,0.000952614471313229,0.12410836942454684,0.036875194532364125,0.041973705682482224,-0.02278739459870335,0.25513490315568205,55.41003817833208,0.11068853578214233,0.15046684737194074,-0.039778311589798415,-1.3173198371670654,-0.2430094264085595,0
2010-12-13,TSLA,2.109333038330078,2.118000030517578,2.0266671180725098,2.0366671085357666,2.0366671085357666,6156000,-0.0307737028640529,0.007918193261069906,0.023793942077819485,0.03512905209496223,0.04192304475660785,-0.053901141950956466,0.2082344497602072,51.33231904676014,0.09480886498335916,0.13933525089422444,-0.044526385910865274,-1.2853555066983602,-0.240894284209275,0
2010-12-14,TSLA,2.0193328857421875,2.0260000228881836,1.8506669998168943,1.9019999504089355,1.9019999504089355,26485500,-0.06612133989027202,-0.09600766746864753,-0.07370119235238237,0.03744936346909796,0.04275379052218166,-0.11334189838158651,0.12281573725189064,44.06039969582218,0.07054440527637906,0.12557708177065538,-0.05503267649427632,1.1313687178015095,-0.16998971183687872,0
2010-12-15,TSLA,1.911332964897156,1.9980000257492063,1.9019999504089355,1.97333300113678,1.97333300113678,11143500,0.03750423374748646,-0.08557321218104597,-0.0023594760263674353,0.03762715535475825,0.04286569292503432,-0.07998838486181366,0.15821788223252534,48.242952644563296,0.05642024966342918,0.11174571534921014,-0.055325465685780964,-0.7116833770421971,-0.24146909171747527,0
2010-12-16,TSLA,2.0,2.060667037963867,1.976667046546936,2.053999900817871,2.053999900817871,11851500,0.040878503341616135,-0.03868974989597551,0.044760906240436604,0.038642981097079414,0.042574673526692836,-0.044340104937060545,0.19702391074748735,52.56245344820723,0.05114631632683553,0.09962583554473523,-0.0484795192178997,-0.6299448129421874,-0.29452134651421064,0
2010-12-17,TSLA,2.0893330574035645,2.1026670932769775,2.047333002090454,2.0906670093536377,2.0906670093536377,12195000,0.017851562953419053,-0.005075775256707549,0.04918034552183337,0.038717070103542535,0.042476815902631734,-0.029492657499145022,0.20915368778414525,54.42438036405378,0.049356464777350784,0.08957196139125834,-0.04021549661390755,-0.5708048757027584,-0.3178962477378365,0
2010-12-20,TSLA,2.109333038330078,2.1459999084472656,2.0840001106262207,2.113332986831665,2.113332986831665,7851000,0.010841505307454424,0.037642812600344966,0.02291045616652454,0.03795597355452054,0.04240570255791986,-0.020047493688992175,0.21321893111782464,55.584902692743604,0.049199804760732935,0.08149753006515326,-0.03229772530442032,-1.0152295070050912,-0.32911728976687127,0
2010-12-21,TSLA,2.119999885559082,2.179332971572876,2.114000082015991,2.1506669521331787,2.1506669521331787,11665500,0.017665917077026805,0.13073975194940402,-0.03413172139550236,0.033775308273958415,0.042389167304685615,-0.0009753932482582843,0.22548230719497578,57.50436501586947,0.05149459195397954,0.07549694244291852,-0.02400235048893898,-0.49931801358783096,-0.3400744505967377,0
2010-12-22,TSLA,2.1500000953674316,2.190666913986206,2.113332986831665,2.175333023071289,2.175333023071289,12499500,0.011469033321800381,0.10236489321272324,-0.05611829090938436,0.03284362800095009,0.04215644997125052,0.0135269882080254,0.23078648907609492,58.772078060027376,0.05467333296991672,0.07133222054831816,-0.016658887578401435,-0.3393495577527503,-0.36154651283457284,0
2010-12-23,TSLA,2.0840001106262207,2.165333032608032,1.994667053222656,2.00600004196167,2.00600004196167,23289000,-0.07784232543417324,-0.02336896843913594,-0.15167755379742875,0.036161928354892986,0.043501301441364874,-0.05749322270108035,0.12922195861544458,48.15220998726265,0.043032697575140944,0.06567231595368271,-0.022639618378541768,0.9646219989023771,-0.3045513708085773,0
2010-12-27,TSLA,1.868000030517578,1.9053330421447752,1.670667052268982,1.703333020210266,1.703333020210266,139528500,-0.15088086511475118,-0.18526814045969098,-0.27661403604163515,0.048286737278528724,0.046973223691743414,-0.18726356760321086,-0.044228741455708966,35.72595726813135,0.00927776272356473,0.05439340530765912,-0.04511564258409439,4.086099040719813,-0.14009427313406367,0
2010-12-28,TSLA,1.7233330011367798,1.7833329439163208,1.6666669845581057,1.7606669664382937,1.7606669664382937,60844500,0.03365985720217535,-0.16687669316234577,-0.23070197872463427,0.049361718758691914,0.04711769960906968,-0.14918963908368066,-0.015623360536682411,38.94042555584134,-0.012700492663024754,0.040974625713522346,-0.0536751183765471,1.2202714593837223,-0.16781159923878716,0
2010-12-29,TSLA,1.8020000457763672,1.8673330545425415,1.7666670083999634,1.848667025566101,1.848667025566101,49788000,0.049981092850185815,-0.1404215219225522,-0.21511439993367742,0.050479450798373245,0.04744025804528703,-0.09559359165536081,0.02926732554679755,43.60259905175816,-0.022755240825649947,0.02822865240568789,-0.05098389323133784,0.8110361333903348,-0.19794968305169133,0
2010-12-30,TSLA,1.8466670513153076,1.8600000143051147,1.7586669921875,1.7666670083999634,1.7666670083999634,30616500,-0.04435629349802872,-0.18786365597224375,-0.22852967780383382,0.050908479318816244,0.047878837055116995,-0.12450222524345639,-0.01964996101863484,40.49947117294437,-0.03691488544693544,0.015199944835163225,-0.052114830282098665,0.1636211576359305,-0.13083982515642217,0
2010-12-31,TSLA,1.7713329792022705,1.8166669607162476,1.7666670083999634,1.775333046913147,1.775333046913147,21268500,0.004905303869930933,-0.11498852952313665,-0.1768163319723578,0.04981050901008072,0.047643168907535484,-0.11181537993047772,-0.018574632033191357,40.9775460396905,-0.046896633739518245,0.0027806291202269314,-0.04967726285974518,-0.1287418700335486,-0.10732312680870515,0
2011-01-03,TSLA,1.7893329858779907,1.7999999523162842,1.726667046546936,1.7746670246124268,1.7746670246124268,19245000,-0.0003751534405773693,0.041879070948413366,-0.15465198510750588,0.04965252787367169,0.04764067435530108,-0.10487896021458919,-0.02265878699991451,40.95031368721836,-0.05423578721508049,-0.008622654146834554,-0.04561313306824594,-0.19834194437488117,-0.1157658917547373,0
2011-01-04,TSLA,1.7773330211639404,1.796666979789734,1.73466694355011,1.777999997138977,1.777999997138977,17811000,0.0018780833138420938,0.009844582212925168,-0.12009255846288247,0.0491641280438702,0.04763760643524485,-0.09767569567516907,-0.024547839550091467,41.161046323334304,-0.05910188643495484,-0.018718500604458614,-0.04038338583049623,-0.24318758804278712,0.03969651649513564,1
2011-01-05,TSLA,1.76533305644989,1.7933330535888672,1.746000051498413,1.7886669635772705,1.7886669635772705,21700500,0.005999418703857007,-0.03245585124798622,-0.14987315316262684,0.04803203509621273,0.04759772134509472,-0.08494044059299843,-0.022621964636423745,41.87597670204356,-0.06138990546473666,-0.027252781576514225,-0.03413712388822243,-0.11886629041028819,-0.006356691321657368,0
2011-01-06,TSLA,1.7886669635772705,1.8666670322418213,1.7873330116271973,1.858667016029358,1.858667016029358,30918000,0.03913531913849955,0.052075465943475674,-0.13870851594045852,0.04860407407654681,0.04778465709840268,-0.041792538096489945,0.01093872272685517,46.47238717958325,-0.056898863136168654,-0.033181997888445114,-0.02371686524772354,0.15041969828835994,-0.07637316508724801,0
2011-01-07,TSLA,1.8666670322418213,1.9053330421447752,1.8600000143051147,1.8826669454574585,1.8826669454574585,33718500,0.01291244166982164,0.060458458051540154,-0.11887676748200227,0.04878134052973443,0.04777962413595414,-0.02302318643909263,0.019249417698140998,47.99096895335538,-0.05081729585158823,-0.03670905748107374,-0.01410823837051449,0.19963250138869176,-0.056076011374917,0
2011-01-10,TSLA,1.878000020980835,1.9119999408721924,1.8700000047683716,1.896667003631592,1.896667003631592,20140500,0.0074362904219003045,0.06874527859433743,-0.09739813191592239,0.04878031941924197,0.047777219326219394,-0.010503492765767942,0.022094649131386687,48.90166121846923,-0.04435660691842114,-0.038238567368543225,-0.006118039549877913,-0.28087186535802566,-0.07138101658933307,0
